timestamp,session_id,seq,url,status_code,user_agent,referrer,proxy,dwell_seconds,note,error
2025-11-11T18:18:24.287650,2d66de24-da8c-4308-9a1d-a8a8ebaea560,1,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,curl/7.81.0,https://www.google.com/,,16.735,human_like,
2025-11-11T18:18:24.286621,8a0a6e32-e659-4424-9139-4745bc6ca057,2,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,curl/7.81.0,https://www.facebook.com/,,1.707,bot,
2025-11-11T18:18:24.286621,b1f16eca-7e57-4692-a96b-cde192cfe0b5,2,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://t.me/example,,6.175,human_like,
2025-11-11T18:18:25.204515,3c1b6366-9583-4915-bc05-acb024f99697,1,https://makegameblog.vercel.app/about,200,python-requests/2.28.1,https://www.facebook.com/,,5.425,human_like,
2025-11-11T18:18:25.996332,de96c59f-8b8d-4162-8558-03f1c69b8c87,5,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.facebook.com/,,0.652,bot,
2025-11-11T18:18:25.949920,552e8981-b01f-409b-9e9d-bb44a186db54,1,https://makegameblog.vercel.app/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.google.com/,,13.396,human_like,
2025-11-11T18:18:26.587707,8a0a6e32-e659-4424-9139-4745bc6ca057,3,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,python-requests/2.28.1,,,0.97,bot,
2025-11-11T18:18:26.649305,935eb17e-47d0-450c-93c7-ed2f15679345,1,https://makegameblog.vercel.app/,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,15.629,human_like,
2025-11-11T18:18:26.805030,d916178b-0308-41b4-bb00-3a21a2a21dc5,1,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,curl/7.81.0,https://t.me/example,,0.332,bot,
2025-11-11T18:18:27.125148,aff5f1d5-83d4-4898-9abf-02e96b56b314,2,https://makegameblog.vercel.app/,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://t.me/example,,6.777,human_like,
2025-11-11T18:18:27.109560,de96c59f-8b8d-4162-8558-03f1c69b8c87,6,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://t.me/example,,0.848,bot,
2025-11-11T18:18:27.155844,98264371-14eb-47c5-ac39-1e5527f04c9d,1,https://makegameblog.vercel.app/,200,curl/7.81.0,https://www.google.com/,,13.42,human_like,
2025-11-11T18:18:27.616173,584f5a1a-57d9-4d64-9f9b-dadd4632675a,2,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,curl/7.81.0,https://t.me/example,,11.891,human_like,
2025-11-11T18:18:27.694515,db34c8b0-14a2-4fc7-aeb2-619b4e9d7909,2,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.facebook.com/,,15.582,human_like,
2025-11-11T18:18:27.771613,d916178b-0308-41b4-bb00-3a21a2a21dc5,2,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,,,0.954,bot,
2025-11-11T18:18:27.990388,8179273c-4e1d-4483-af74-badae070e5a3,1,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.facebook.com/,,7.073,human_like,
2025-11-11T18:18:28.052099,8a0a6e32-e659-4424-9139-4745bc6ca057,4,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://t.me/example,,1.542,bot,
2025-11-11T18:18:28.673245,899c1d72-6f04-4e41-93d6-450e0e89771d,2,https://makegameblog.vercel.app/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://t.me/example,,16.059,human_like,
2025-11-11T18:18:29.342427,d916178b-0308-41b4-bb00-3a21a2a21dc5,3,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,python-requests/2.28.1,,,0.395,bot,
2025-11-11T18:18:29.762389,12bcde5b-2159-4c9d-9f29-5e13fe674c4b,2,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,python-requests/2.28.1,,,8.025,human_like,
2025-11-11T18:18:30.119900,d916178b-0308-41b4-bb00-3a21a2a21dc5,4,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.google.com/,,1.997,bot,
2025-11-11T18:18:30.505274,a8029c4b-188f-457f-92ea-237855af6cab,2,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/,,9.79,human_like,
2025-11-11T18:18:31.017303,3c1b6366-9583-4915-bc05-acb024f99697,2,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,9.287,human_like,
2025-11-11T18:18:31.047775,b1f16eca-7e57-4692-a96b-cde192cfe0b5,3,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,17.495,human_like,
2025-11-11T18:18:31.282238,4adf192c-8cfe-49f8-bff3-1e9025e8199a,2,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/,,16.533,human_like,
2025-11-11T18:18:32.526784,d916178b-0308-41b4-bb00-3a21a2a21dc5,5,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.google.com/,,0.557,bot,
2025-11-11T18:18:33.474363,cf7ed4dd-4798-4d14-a2b6-49bbd68605f5,2,https://makegameblog.vercel.app/,200,curl/7.81.0,https://www.google.com/,,12.851,human_like,
2025-11-11T18:18:33.535971,749389fa-1a90-4eda-88db-c3fef15b3860,3,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.facebook.com/,,7.626,human_like,
2025-11-11T18:18:33.769601,d916178b-0308-41b4-bb00-3a21a2a21dc5,6,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.facebook.com/,,1.919,bot,
2025-11-11T18:18:34.528491,aff5f1d5-83d4-4898-9abf-02e96b56b314,3,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.facebook.com/,,12.451,human_like,
2025-11-11T18:18:35.629436,8179273c-4e1d-4483-af74-badae070e5a3,2,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.facebook.com/,,6.306,human_like,
2025-11-11T18:18:36.486275,d916178b-0308-41b4-bb00-3a21a2a21dc5,7,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://t.me/example,,0.781,bot,
2025-11-11T18:18:37.346693,d1e55c2a-12be-4c0d-8430-4153ffebc1af,2,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,curl/7.81.0,https://www.facebook.com/,,17.916,human_like,
2025-11-11T18:18:38.420449,827dd3c8-dc10-4a37-885d-db87197f4d14,2,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://t.me/example,,16.092,human_like,
2025-11-11T18:18:38.187483,12bcde5b-2159-4c9d-9f29-5e13fe674c4b,3,https://makegameblog.vercel.app/,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,12.902,human_like,
2025-11-11T18:18:40.042715,552e8981-b01f-409b-9e9d-bb44a186db54,2,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,,,14.018,human_like,
2025-11-11T18:18:40.073519,584f5a1a-57d9-4d64-9f9b-dadd4632675a,3,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,16.528,human_like,
2025-11-11T18:18:40.150571,a9bb8789-d9cc-407b-ae1c-8fbeea2d58e0,2,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,,,8.925,human_like,
2025-11-11T18:18:40.633971,39a9fb96-f76f-4868-98dd-4d0a8e71b7d2,2,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,5.142,human_like,
2025-11-11T18:18:40.696053,a8029c4b-188f-457f-92ea-237855af6cab,3,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,python-requests/2.28.1,,,13.354,human_like,
2025-11-11T18:18:40.836877,3c1b6366-9583-4915-bc05-acb024f99697,3,https://makegameblog.vercel.app/,200,python-requests/2.28.1,https://www.facebook.com/,,14.001,human_like,
2025-11-11T18:18:41.149719,107e910d-180e-41d1-b727-e3823f37a350,2,https://makegameblog.vercel.app/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,9.759,human_like,
2025-11-11T18:18:41.196673,98264371-14eb-47c5-ac39-1e5527f04c9d,2,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,python-requests/2.28.1,,,18.701,human_like,
2025-11-11T18:18:41.586606,2d66de24-da8c-4308-9a1d-a8a8ebaea560,2,https://makegameblog.vercel.app/,200,curl/7.81.0,https://www.facebook.com/,,8.755,human_like,
2025-11-11T18:18:41.680254,749389fa-1a90-4eda-88db-c3fef15b3860,4,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,curl/7.81.0,,,7.217,human_like,
2025-11-11T18:18:42.330732,8179273c-4e1d-4483-af74-badae070e5a3,3,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.facebook.com/,,15.318,human_like,
2025-11-11T18:18:42.800933,935eb17e-47d0-450c-93c7-ed2f15679345,2,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.google.com/,,16.59,human_like,
2025-11-11T18:18:43.908263,db34c8b0-14a2-4fc7-aeb2-619b4e9d7909,3,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.facebook.com/,,11.359,human_like,
2025-11-11T18:18:45.120569,899c1d72-6f04-4e41-93d6-450e0e89771d,3,https://makegameblog.vercel.app/about,200,curl/7.81.0,https://t.me/example,,11.628,human_like,
2025-11-11T18:18:46.427800,39a9fb96-f76f-4868-98dd-4d0a8e71b7d2,3,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,6.786,human_like,
2025-11-11T18:18:46.816141,cf7ed4dd-4798-4d14-a2b6-49bbd68605f5,3,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,curl/7.81.0,,,7.215,human_like,
2025-11-11T18:18:47.405515,aff5f1d5-83d4-4898-9abf-02e96b56b314,4,https://makegameblog.vercel.app/,200,python-requests/2.28.1,https://www.google.com/,,19.976,human_like,
2025-11-11T18:18:48.272987,4adf192c-8cfe-49f8-bff3-1e9025e8199a,3,https://makegameblog.vercel.app/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.facebook.com/,,9.586,human_like,
2025-11-11T18:18:49.081987,b1f16eca-7e57-4692-a96b-cde192cfe0b5,4,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,4.849,human_like,
2025-11-11T18:18:49.470578,749389fa-1a90-4eda-88db-c3fef15b3860,5,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,5.523,human_like,
2025-11-11T18:18:49.782701,a9bb8789-d9cc-407b-ae1c-8fbeea2d58e0,3,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.google.com/,,14.276,human_like,
2025-11-11T18:18:50.973819,2d66de24-da8c-4308-9a1d-a8a8ebaea560,3,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,7.61,human_like,
2025-11-11T18:18:51.561726,107e910d-180e-41d1-b727-e3823f37a350,3,https://makegameblog.vercel.app/,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,12.943,human_like,
2025-11-11T18:18:51.827541,12bcde5b-2159-4c9d-9f29-5e13fe674c4b,4,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,,,11.866,human_like,
2025-11-11T18:18:53.980677,39a9fb96-f76f-4868-98dd-4d0a8e71b7d2,4,https://makegameblog.vercel.app/about,200,python-requests/2.28.1,https://www.google.com/,,11.565,human_like,
2025-11-11T18:18:54.367984,b1f16eca-7e57-4692-a96b-cde192cfe0b5,5,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,python-requests/2.28.1,https://www.google.com/,,5.855,human_like,
2025-11-11T18:18:54.691486,cf7ed4dd-4798-4d14-a2b6-49bbd68605f5,4,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://t.me/example,,16.439,human_like,
2025-11-11T18:18:54.737161,552e8981-b01f-409b-9e9d-bb44a186db54,3,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,python-requests/2.28.1,,,11.466,human_like,
2025-11-11T18:18:54.691486,a8029c4b-188f-457f-92ea-237855af6cab,4,https://makegameblog.vercel.app/,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.google.com/,,13.319,human_like,
2025-11-11T18:18:54.986884,827dd3c8-dc10-4a37-885d-db87197f4d14,3,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.google.com/,,9.103,human_like,
2025-11-11T18:18:55.514047,3c1b6366-9583-4915-bc05-acb024f99697,4,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,curl/7.81.0,https://www.facebook.com/,,8.594,human_like,
2025-11-11T18:18:55.669411,d1e55c2a-12be-4c0d-8430-4153ffebc1af,3,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.google.com/,,13.047,human_like,
2025-11-11T18:18:55.716295,db34c8b0-14a2-4fc7-aeb2-619b4e9d7909,4,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://t.me/example,,17.263,human_like,
2025-11-11T18:18:57.150457,899c1d72-6f04-4e41-93d6-450e0e89771d,4,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.google.com/,,19.031,human_like,
2025-11-11T18:18:57.289446,584f5a1a-57d9-4d64-9f9b-dadd4632675a,4,https://makegameblog.vercel.app/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://t.me/example,,5.952,human_like,
2025-11-11T18:18:58.129630,8179273c-4e1d-4483-af74-badae070e5a3,4,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,,,9.266,human_like,
2025-11-11T18:18:58.302288,4adf192c-8cfe-49f8-bff3-1e9025e8199a,4,https://makegameblog.vercel.app/posts/ngay-dau-tien-tai-vai-studio,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://www.google.com/,,18.515,human_like,
2025-11-11T18:18:58.985655,2d66de24-da8c-4308-9a1d-a8a8ebaea560,4,https://makegameblog.vercel.app/,200,python-requests/2.28.1,,,17.396,human_like,
2025-11-11T18:18:59.832747,935eb17e-47d0-450c-93c7-ed2f15679345,3,https://makegameblog.vercel.app/about,200,curl/7.81.0,,,16.148,human_like,
2025-11-11T18:19:00.516239,98264371-14eb-47c5-ac39-1e5527f04c9d,3,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),,,17.054,human_like,
2025-11-11T18:19:00.673725,b1f16eca-7e57-4692-a96b-cde192cfe0b5,6,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,python-requests/2.28.1,https://www.google.com/,,8.88,human_like,
2025-11-11T18:19:03.765536,584f5a1a-57d9-4d64-9f9b-dadd4632675a,5,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0,https://www.google.com/,,11.414,human_like,
2025-11-11T18:19:04.143444,12bcde5b-2159-4c9d-9f29-5e13fe674c4b,5,https://makegameblog.vercel.app/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://t.me/example,,13.434,human_like,
2025-11-11T18:19:04.475434,a9bb8789-d9cc-407b-ae1c-8fbeea2d58e0,4,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.google.com/,,11.837,human_like,
2025-11-11T18:19:04.676183,3c1b6366-9583-4915-bc05-acb024f99697,5,https://makegameblog.vercel.app/,200,curl/7.81.0,https://www.google.com/,,11.697,human_like,
2025-11-11T18:19:04.676183,827dd3c8-dc10-4a37-885d-db87197f4d14,4,https://makegameblog.vercel.app/about,200,curl/7.81.0,,,15.639,human_like,
2025-11-11T18:19:05.205055,107e910d-180e-41d1-b727-e3823f37a350,4,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,python-requests/2.28.1,https://www.facebook.com/,,17.612,human_like,
2025-11-11T18:19:06.873299,552e8981-b01f-409b-9e9d-bb44a186db54,4,https://makegameblog.vercel.app/about,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://www.facebook.com/,,13.448,human_like,
2025-11-11T18:19:07.867770,aff5f1d5-83d4-4898-9abf-02e96b56b314,5,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,python-requests/2.28.1,https://www.facebook.com/,,11.567,human_like,
2025-11-11T18:19:08.210456,8179273c-4e1d-4483-af74-badae070e5a3,5,https://makegameblog.vercel.app/posts/devlog-2-can-phong-bat-dau-co-hoi-tho,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,https://t.me/example,,16.44,human_like,
